instance,ants,iterations,alpha,beta,rho,q,stall,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,0.5000,120,2026,9999474483,9999474346,122
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,50,42,9999474863,9999474297,121
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,50,123,9999474869,9999474397,119
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,50,42,9989474377,9989473983,354
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,0.5000,80,123,9999474892,9999474519,191
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,50,2026,9999474671,9999474514,113
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,50,2026,9989474305,9989473965,334
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,80,42,9999474823,9999474555,114
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,50,123,9989474305,9989473965,341
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,80,123,9999474782,9999474408,111
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,80,123,9989474305,9989473965,331
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,80,42,9989474328,9989473946,339
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,120,42,9999474743,9999474439,116
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,80,2026,9999474818,9999474382,118
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,120,123,9989474305,9989473965,327
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,80,2026,9989474305,9989473965,335
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,120,123,9998474778,9998474436,118
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,50,42,9999474986,9999474736,116
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,1.0000,120,2026,9999474483,9999474346,124
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,120,2026,9989474305,9989473965,336
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,50,42,9989474377,9989473983,331
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,50,123,9989474305,9989473965,332
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,80,123,9989474305,9989473965,324
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,50,123,9999474946,9999474177,117
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,1.0000,120,42,9989474328,9989473946,357
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,50,2026,9999474710,9999474285,117
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,80,42,9999474648,9999474234,139
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,50,2026,9989474305,9989473965,387
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,80,2026,9989474305,9989473965,376
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,80,42,9989474328,9989473946,396
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,120,123,9989474305,9989473965,388
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,120,42,9989474328,9989473946,391
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,80,123,9999474644,9999474489,143
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,80,2026,9999474845,9999474497,144
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,120,123,9999474793,9999474524,143
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,120,42,9998474635,9998474309,160
docs\inst_test\instancias\n_1000_1,20,200,0.8000,4.0000,0.3000,2.0000,120,2026,9989474305,9989473965,416
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.1000,2.0000,120,2026,9998474632,9998474371,150
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,50,123,9999474692,9999474391,143
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,50,42,9999474742,9999474483,150
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,80,123,9999474699,9999474177,139
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,50,2026,9999474826,9999474559,155
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,80,42,9999474561,9999474352,151
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,80,2026,9999474715,9999474546,144
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,120,123,9999474831,9999474441,144
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,120,42,9998474688,9998474257,145
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,50,123,9999474779,9999474280,142
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,0.5000,120,2026,9999474594,9999474508,149
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,50,2026,9999474826,9999474559,141
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,80,2026,9999474715,9999474546,139
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,50,42,9999474742,9999474483,150
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,80,42,9999474561,9999474352,150
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,80,123,9999474699,9999474177,150
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,120,42,9998474688,9998474257,148
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,120,123,9999474831,9999474441,143
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,1.0000,120,2026,9999474594,9999474508,148
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,50,42,9999474751,9999474337,146
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,50,123,9999474779,9999474280,150
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,50,2026,9999474899,9999474579,118
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,80,42,9999474534,9999474433,121
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,80,123,9999474748,9999474534,123
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,80,2026,9999474818,9999474447,123
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,50,42,9999474679,9999474542,115
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,120,42,9999474664,9999474458,122
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,120,2026,9999474781,9999474319,120
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.2000,2.0000,120,123,9999474831,9999474441,130
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,50,123,9999474761,9999474320,120
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,50,2026,9999474634,9999474340,120
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,80,2026,9999474766,9999474447,114
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,80,42,9999474688,9999474514,116
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,120,42,9999474692,9999474454,124
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,120,123,9998474700,9998474619,123
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,80,123,9999474630,9999474507,132
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,0.5000,120,2026,9999474756,9999474521,119
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,50,2026,9999474634,9999474340,117
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,80,42,9999474688,9999474514,117
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,80,123,9999474630,9999474507,114
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,80,2026,9999474766,9999474447,115
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,120,123,9999474741,9999474355,115
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,120,42,9999474692,9999474454,116
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,50,123,9999474761,9999474320,132
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,50,42,9999474679,9999474542,135
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,1.0000,120,2026,9999474756,9999474521,125
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,80,42,9999474688,9999474514,118
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,50,2026,9999474634,9999474340,123
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,80,2026,9999474766,9999474447,118
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,50,42,9999474679,9999474542,140
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,120,42,9999474692,9999474454,117
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,50,123,9999474761,9999474320,142
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,120,123,9999474741,9999474355,116
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,80,123,9999474630,9999474507,135
docs\inst_test\instancias\n_1000_1,20,200,1.0000,2.0000,0.3000,2.0000,120,2026,9999474756,9999474521,118
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,50,123,9991474285,9991474101,120
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,50,2026,9991474378,9991474111,117
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,80,123,9990474456,9990474013,122
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,50,42,9991474364,9991474045,144
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,80,2026,9990474353,9990473987,122
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,120,42,9991474376,9991474134,127
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,120,2026,9990474401,9990474028,125
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,120,123,9990474366,9990473965,126
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,50,42,9991474364,9991474045,127
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,0.5000,80,42,9991474351,9991473932,151
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,120,123,9990474366,9990473965,118
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,120,42,9991474376,9991474134,119
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,50,2026,9991474378,9991474111,128
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,50,123,9991474285,9991474101,129
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,80,123,9990474456,9990474013,126
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,120,2026,9990474401,9990474028,123
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,80,42,9991474351,9991473932,139
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,50,42,9991474364,9991474045,128
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,1.0000,80,2026,9990474353,9990473987,136
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,80,2026,9990474353,9990473987,119
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,50,123,9991474285,9991474101,137
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,50,2026,9991474378,9991474111,137
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,120,123,9990474366,9990473965,119
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,80,123,9990474456,9990474013,133
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,80,42,9991474351,9991473932,139
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,120,42,9991474376,9991474134,130
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,50,2026,9990474359,9990474011,115
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,50,42,9991474398,9991474116,121
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,80,123,9991474274,9991473967,119
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,50,123,9991474381,9991474135,129
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.1000,2.0000,120,2026,9990474401,9990474028,132
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,80,42,9991474351,9991473932,134
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,80,2026,9990474353,9990473935,121
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,120,42,9991474351,9991473932,121
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,50,42,9991474398,9991474116,147
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,120,2026,9990474406,9990474064,152
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,50,123,9991474381,9991474135,151
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,80,123,9991474274,9991473967,149
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,80,42,9991474351,9991473932,154
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,0.5000,120,123,9990474348,9990473989,177
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,80,2026,9990474353,9990473935,154
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,120,2026,9990474406,9990474064,142
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,50,2026,9990474359,9990474011,164
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,50,2026,9990474359,9990474011,142
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,120,42,9991474351,9991473932,155
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,50,123,9991474381,9991474135,156
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,80,2026,9990474353,9990473935,147
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,1.0000,120,123,9990474348,9990473989,164
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,80,123,9991474274,9991473967,152
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,120,2026,9990474406,9990474064,144
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,120,42,9991474351,9991473932,154
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,50,42,9991474423,9991474016,147
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,80,42,9991474351,9991473932,161
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,50,42,9991474398,9991474116,177
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,80,123,9992474466,9992474166,148
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,80,42,9991474351,9991473932,159
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,50,123,9991474381,9991474135,165
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.2000,2.0000,120,123,9990474348,9990473989,176
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,120,42,9991474351,9991473932,154
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,120,2026,9990474334,9990474103,155
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,120,123,9990474348,9990473989,156
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,50,2026,9990474436,9990474062,184
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,50,42,9991474423,9991474016,167
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,0.5000,80,2026,9990474321,9990473966,185
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,80,123,9992474466,9992474166,120
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,50,2026,9990474436,9990474062,165
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,80,42,9991474351,9991473932,134
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,80,2026,9990474321,9990473966,130
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,120,2026,9990474334,9990474103,127
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,50,123,9991474381,9991474135,123
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,50,42,9991474423,9991474016,127
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,120,42,9991474351,9991473932,135
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,80,123,9992474466,9992474166,115
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,120,123,9990474348,9990473989,135
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,50,2026,9990474436,9990474062,128
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,80,42,9991474351,9991473932,127
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,120,42,9991474351,9991473932,115
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,80,2026,9990474321,9990473966,123
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,120,123,9990474348,9990473989,123
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,1.0000,50,123,9991474381,9991474135,217
docs\inst_test\instancias\n_1000_1,20,200,1.0000,3.0000,0.3000,2.0000,120,2026,9990474334,9990474103,131
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,50,42,9989474369,9989474033,174
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,50,2026,9989474305,9989473965,177
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,80,42,9989474339,9989474013,178
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,50,123,9989474339,9989474013,181
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,80,123,9989474387,9989473979,177
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,80,2026,9989474319,9989473912,174
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,120,42,9989474328,9989473946,168
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,120,2026,9989474305,9989473965,167
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,0.5000,120,123,9989474317,9989473908,172
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,50,2026,9989474305,9989473965,165
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,50,42,9989474369,9989474033,183
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,50,123,9989474339,9989474013,183
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,80,42,9989474339,9989474013,179
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,120,42,9989474328,9989473946,166
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,80,2026,9989474319,9989473912,179
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,80,123,9989474387,9989473979,186
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,120,123,9989474317,9989473908,182
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,1.0000,120,2026,9989474305,9989473965,180
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,50,2026,9989474305,9989473965,163
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,80,42,9989474339,9989474013,163
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,120,2026,9989474305,9989473965,162
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,50,42,9989474369,9989474033,177
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.2000,0.5000,50,42,9989474369,9989474033,164
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,120,42,9989474328,9989473946,171
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,50,123,9989474339,9989474013,181
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,80,2026,9989474319,9989473912,178
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.2000,0.5000,50,123,9989474328,9989474000,168
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,80,123,9989474387,9989473979,183
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.1000,2.0000,120,123,9989474317,9989473908,180
docs\inst_test\instancias\n_1000_1,20,200,1.0000,4.0000,0.2000,0.5000,50,2026,9989474305,9989473965,178
